language,text,Anger,Disgust,Fear,Joy,Sadness,Surprise
Tigrinya,ሱዳን ካልኤቲ ገዛና ክብረት በተለያዩ ተቃምቃም እንደሚሃበል እንደሚሃበል እንደሚሃበል እንደሚሃበል እንደሚሃበል እንደሚሃበል እንደሚሃበል እንደሚሃበል እንደሚሃበል እንደሚሃበል እንደሚሃበል እንደሚሃበል እንደሚሃበል እንደሚሃበል እንደሚሃበል እንደሚሃበል እንደሚሃበል እንደሚሃበል እንደሚሃበል እንደሚሃበል እንደሚሃበል እንደሚሃበል እንደሚሃበል እንደሚሃበል እንደሚሃበል እንደሚ,0,0,0,1,0,0
Tigrinya,ምእንቲ ህዝብኩም ሂወትኩም ክትከፍሉ ዝወጻኣኩም ኣምላክ ብዓወትን ብሰላምንብጥዕናን ናብ ቤትኩም ይመልስኩም,0,0,0,0,0,0
Tigrinya,ኤህዋተይ እግዛአብሔር ምሳኹም ይኹንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንንን,0,0,0,1,0,0
Tigrinya,ሰበር ዜና ጀግና ሰራዊት ምክልኻል ኢትዮጵያ ንከተማ ሽረ ሙሉእ ብመሉእ ተቆፃፅሩ፡ ዓዲ ግራት ድማ ኣብ ከቢድ ወጥሪ ድሕሪ ምእታዋ፡ ግብረ ራዕዲ ህወሓት ክሃድሙ ንዝሓዘቶም ዕሸላት በተቆፃፅሩ በተቆፃፅሩ በተቆፃፅሩ በተቆፃፅሩ በተቆፃፅሩ በተቆፃፅሩ በተቆፃፅሩ በተቆፃፅ,0,1,0,0,0,0
Tigrinya,ነቲ ውዕል ሰላም ክዕንቅፉ ዝኽእሉ ጉዳያት እንታይ እዮም?,0,0,0,0,0,0
Tigrinya,ኣታ ምሕሳው ኣይካአልካዮን 34 መካይን ኣበይ ኣለዋ መልኽዔ ዘይትፈልጠን ትዛረብ ሓሶት,1,0,0,0,0,0
Tigrinya,ሓሶት ተንኮል ዝኣመሎም ነውራማት! ባዶ ዝሓንጎሎም ሸፋቱ።,0,1,0,0,0,0
Tigrinya,ሻዕብያ ብዕንጨይቲ ከማን ኣይትንክፈክን እዩ ኣቲ ብጽብጽ ሱቅ ኢልኩም ከም ገለ ዓይነት ፍጥረት ናይ ሰብ ዘይብልኩም ዱሁላት ሓሶት እንታይ እዩ ክዓብሰልኩም ምሕፈራት,0,1,0,0,0,0
Tigrinya,ኣብይ ኣብይ ፕሮፓጋንዲስት እናመፁ ።ናይ ኣብይ ፕሮፓጋንዲስት እዩ ።,0,1,0,0,0,0
Tigrinya,ኣብይ ፕሮፓጋንዲስት እናመፁ ።ናይ ፕሮፓጋንዲስት እዩ ።,0,1,0,0,0,0
Tigrinya,ካብ ኮለስትሮል ነጻ እንታይ ማለት’ዩ? ጽቡቕ ኮለስትሮልከ ኣሎ ድዩ?,0,0,0,0,0,0
Tigrinya,ካብ ኮለስትሮል ነጻ እንታይ ማለት’ዩ? ጽቡቕ ኮለስትሮልከ ኣሎ ድዩ?,0,0,0,0,0,0
Tigrinya,ካብ ኮለስትሮል ነጻ እንታይ ማለት’ዩ? ጽቡቕ ኮለስትሮልከ ኣሎ ድዩ?,0,0,0,0,0,0
Tigrinya,ካብ ኮለስትሮል ነጻ እንታይ ማለት’ዩ? ጽቡቕ ኮለስትሮልከ ኣሎ ድዩ?,0,0,0,0,0,0
Tigrinya,ካብ ኮለስትሮል ነጻ እንታይ ማለት’ዩ? ጽቡቕ ኮለስትሮልከ ኣሎ ድዩ?,0,0,0,0,0,0
Tigrinya,ኣብ ሶማል ሸኽ ሓሰን ሸኽ ማሕሙድ ፕረዚደንት ተመሪጹ፡ ኣብ ኢትዮጵያ ዳግም ኲናት ከይጅመር ጻዕርታት ክግበር ምሕጽንታ፣ ቀሚ ኣቢይ ኣሕመድ ብዛዕባ ወደብ ዓሰብ ምዝራቡን፣ ቃለ መሕት,0,0,0,0,0,0
Tigrinya,ናይ መን ድስቲ? ሕፈሩ እስኪ ድስቲ ኮይኑ ተራኢካ እቲ ሮኬታት ኣቦታትካ ሓቀይ? ሰላም እስኪ ሃብዎ ነቲ,1,1,0,0,0,0
Tigrinya,ናይ መን ድስቲ? ሕፈሩ እስኪ ድስቲ ኮይኑ ተራኢካ እቲ ሮኬታት ኣቦታትካ ሓቀይ? ሰላም እስኪ ሃብዎ ነቲ,1,1,0,0,0,0
Tigrinya,ናይ መን ድስቲ? ሕፈሩ እስኪ ድስቲ ኮይኑ ተራኢካ እቲ ሮኬታት ኣቦታትካ ሓቀይ? ሰላም እስኪ ሃብዎ ነቲ,1,1,0,0,0,0
Tigrinya,ናይ መን ድስቲ? ሕፈሩ እስኪ ድስቲ ኮይኑ ተራኢካ እቲ,1,1,0,0,0,0
Tigrinya,ብፍቕሪ ተሳዒሮም ኣብ መርዓ ዝበጽሑ ተነኮሳት፡፡,0,0,0,0,0,0
Tigrinya,በዚ ጽቡቅ ኣጋጣሚዚ ኩሉኩም ሰብ ሞያ ኤርትራውያን ብሞያኩም ንመንእሰይ ኤርትራዊ ይጠቅምዩ እትብልዎ ምስትምሃር ጀምሩ።,0,0,0,0,0,0
Tigrinya,ብሓቂ ዓቢ ኮኸብ ወዲቑ እቲ ዝዛረቦ ዝነ,0,0,0,0,1,0
Tigrinya,ህንዲ: ብጉጅለ ጾታዊ ዓመጽ ተፈጺሙኒ ኢላ ክትከስስ ዝኸደት ብፖሊስ ከምዝተደፈረት ተገሊጹ,0,0,0,0,0,0
Tigrinya,ነዚኦም ጀጋኑ ጠሊሞም ንንበዓል ጌታቸው ዝልኽብጦ ሰባት እስካዕ ሎሚ ምህላዎም ንባዕሉ ኣዝዩ የደንግፀካ። ነዚኦም ደገፍቲ ህወሓት ሓደ ሕቶ ኣለኒ፣ ደገፍቲ ኣራዊት ሻዕቢያ እንታይ በዲሎ,0,1,0,0,0,0
Tigrinya,እንግዲያዊ ፕሮግራም ኣለዎም። ትፈልጡ ዶ?,0,0,0,0,0,0
Tigrinya,ሑሴን ጅግና ወዲ ህዝቢ በዓል ሕልና እንደ ምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እን,0,0,0,1,0,0
Tigrinya,ኤርትራዊ ሓወይ ሰላም ንዓኻ! ትግርኛ ራፕ ምስ ብሉጽ መልእኽቲ ተባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባባ,0,0,0,1,0,0
Tigrinya,ሩሑስ በዓል ሓድሽ ዓመተ 2023 ሰላምን ፍቕርን ራሕዋን ቕሳነትን ዘለዎ ዘመን ብፍላይ ነዚ ዘለኹሞ ዝሰኣኑ ኣምላኽ ሓሳብ ልቦም የስምረሎም ፤ justiceforEritrean,0,0,0,0,0,0
Tigrinya,ንሕና ስረ ኣዕጢቅናኩም አምብኣር ፈርሓት ክትብላ ጀሚርክን ዓጋመ ክልተ ሞት አዩንስረ ኣዕጢቅናኩም አምብኣር ፈርሓት ክትብላ ጀሚርክን ዓጋመ ክልተ ሞት አዩንስረ ኣዕጢቅናኩም አምብኣር ፈርሓት ክትብላ ጀሚርክን ዓጋመ ክልተ ሞት አዩንስረ ኣዕጢቅናኩም አምብኣር ፈርሓት ክትብላ ጀሚርክን ዓጋመ ክልተ ሞት አዩንስረ ኣዕጢቅናኩም አምብኣር ፈርሓት ክትብላ ጀሚርክን,0,1,0,0,0,0
Tigrinya,ናይ ብሓቂ። እቲ ዘገርም እቶም ዘጣቅዑ ዓያሹዮም,0,0,0,0,0,1
Tigrinya,እቲ ዘገርም እቶም ዘጣቅዑ ዓያሹዮም ብሓቂ።,0,0,0,0,0,1
Tigrinya,ተቓወምቲ ትግራይ ዕጥቆም ክፈትሑ እዮም፣ ገበነኛታት ናብ ሕጊ ክቐርቡ እዮም፣ ትግራይ ን ምምሕዳር ክትወሃብ ኢና ንሰማማዓሉ፣ እንተዘይኮይ,0,0,0,0,0,0
Tigrinya,ነቲ ኣብ ክባን ፀበባን ኣብ መከራን ዓፀባን ዘሎ ህዝብና ሓቢርና ድምፂ ክንኾኖ ንስዓዓብ ድኣ ንዑታ ምፁታ ሓላላት ደቅኖ? GEZATEGARUTS,0,0,0,0,0,0
Tigrinya,ነቲ ኣብ ክባን ፀበባን ኣብ መከራን ዓፀባን ዘሎ ህዝብና ሓቢርና ድምፂ ክንኾኖ ንስዓዓብ ድኣ ንዑታ ምፁታ ሓላላት ደቅኖ? GEZATEGARUTS,0,0,0,0,0,0
Tigrinya,እንኳዕ ናብ መረበተን ብሰላም ተመለሳ፤ ነገር ዕስለ 'ሞ ታይ ክንዛረበሉ ………,0,0,0,1,1,0
Tigrinya,ኣብ መረበትካ ስቃይ እንታይ ይበሃል?(ይኣክል),1,0,0,0,0,0
Tigrinya,ኣብ መረበትካ ስቃይ እንታይ ይበሃል?(ይኣክል),1,0,0,0,0,0
Tigrinya,ኣብ መረበትካ ስቃይ እንታይ ይበሃል?(ይኣክል),1,0,0,0,0,0
Tigrinya,ኣብ መረበትካ ስቃይ እንታይ ይበሃል?(ይኣክል),1,0,0,0,0,0
Tigrinya,ኣብ መረበትካ ስቃይ እንታይ ይበሃል?(ይኣክል),1,0,0,0,0,0
Tigrinya,እንደ ተሓተትቲ ትግራይ ህዝቢ ንስኻ ኢኻ።😥,1,0,0,0,0,0
Tigrinya,ትግራይ ተሓተትቲ ህዝቢ ንስኻ ኢኻ።😥,1,0,0,0,0,0
Tigrinya,ትግራይ ህዝቢ ተሓተትቲ ንስኻ ኢኻ።😥,1,0,0,0,0,0
Tigrinya,ድሕሪ ሞት ማራዶና፡ ፖሊስ ንሓኪሙ ምርመራ ይግበረሉ ኣሎ,0,0,0,0,0,0
Tigrinya,እቲ ዘሕዝን ከኣ ንሱ እዩ! ክልተ ሞት እንዳለዝ!?,0,0,0,0,1,0
Tigrinya,እቲ ዘሕዝን ከኣ ንሱ እዩ! ክልተ ሞት እንዳለዝ እንደሚልከው!?,0,0,0,0,1,0
Tigrinya,በተለይ በማለት ማሕበራዊ መራኸብታት ንዓሌታዊ ጥቕዓት ክገትእዎ’ዶ ይኽእሉ?,0,0,0,0,0,0
Tigrinya,ማሕበራዊ መራኸብታት ንዓሌታዊ ጥቕዓት ክገትእዎ’ዶ ይኽእሉ በተለይ በማለት?,0,0,0,0,0,0
Tigrinya,በተለይ በማለት ማሕበራዊ መራኸብታት ንዓሌታዊ ጥቕዓት ክገትእዎ’ዶ ይኽእሉ በተለይ?,0,0,0,0,0,0
Tigrinya,ማሕበራዊ መራኸብታት ንዓሌታዊ ጥቕዓት ክገትእዎ’ዶ ይኽእሉ በተለይ በማለት በተለይ?,0,0,0,0,0,0
Tigrinya,እቲ ዝገርም ናይእዚኦም  መክንያት ፉሉይ ዩ ስለዚ  እተን ዘዕነዉወን ይስርሑወን  ኣብ ኣ ዳኣ እንደኛን ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ ኣብ,0,0,0,0,0,1
Tigrinya,ንሓደ ኣረጊት ኢሰያስ ህጻናት ይጠፍኡ ኣለዉ ዘሕዝን ዩ ኣብ ደገ ዝነብር ኤርትራዊ ገለ ክገብር ኣለዎ ህዝቢ ይጸንት ኣሎ በተለይ ተቃዋሜትቃለት ኣሎ,0,0,0,0,1,0
Tigrinya,እንታይ ቀርይዎም ድዩ እኮ እዮም፣ እግዜኛ እንታይ ቀርይዎም ድዩ?,1,0,0,0,0,0
Tigrinya,እንታይ ቀርይዎም ድዩ እኮ እዮም፣ እንታይ ቀርይዎም ድዩ እንታይ ቀርይዎም ድዩ?,1,0,0,0,0,0
Tigrinya,በኣብ 1996 ተፈጸመ ቅትለት ቱፓክ ተፍትሽ በምፍታሕ ፖሊስ ተፍትሽ የካይድ,0,0,0,0,0,0
Tigrinya,ተኸሲቱ ኣብ ኵናት ሱዳን ሓድሽ ዓሌታዊ ቅትለታት ተኸሲቱ,0,0,0,0,0,0
Tigrinya,ብዝፈለጥካዮም መጠን ክንድኡ ድማ ትንዕቆም እቲ ዝኸፈልናዮ መስዋእቲ ናይ ሓቂ ኢዩ፣ ኤዲት ኣይነበረን። እቲ ዝነባዕናዮ ንብዓት ናይ ሓቂ ኢዩ፣ ተዋስኦ ኣይነበረን።,0,0,0,0,1,0
Tigrinya,ኣታ ምስ ኣብ ዝኾነ ይኹን ጥሬሕ ሰላም ኢና ንደሊ እንደምስ ኣብ ዝኾነ ይኹን ጥሬሕ ሰላም ኢና ንደሊ እንደምስ ኣብ ዝኾነ ይኹን ጥሬሕ ሰላም ኢና ንደሊ እንደምስ ኣብ ዝኾነ ይኹን ጥሬሕ ሰላም ኢና ንደሊ እንደምስ ኣብ ዝኾነ ይኹን ጥሬሕ ሰላም ኢና ንደሊ እንደምስ ኣብ ዝኾነ ይኹን ጥሬሕ ሰላም ኢና ንደሊ እንደምስ ኣብ ዝኾነ ይኹን ጥሬሕ ሰላም ኢና ንደሊ እንደምስ ኣብ ዝኾነ ይኹን ጥሬሕ ሰላም ኢና ንደሊ እንደምስ ኣብ ዝኾነ ይ,0,0,0,0,0,0
Tigrinya,እንቋዕ ኣብፀሓኹም ንዘላለማዊ ሓዘንን ቁዛመን ቃንዛ ስቃይ መርድእ ናብ ሲኦል ጋሃንብ ዝኣቱ more than 15 million Rest in HELLፍጥረት,0,1,0,1,0,0
Tigrinya,እዚ ነቶም ኣሽሓት ዝተሰውኡ ጀጋኑና ካልኣይ ሞት እዩ። በተለይ እቲ ኩሉ ማእለያ ዘይብሉ ግፍዒን ጨፍጫፍን ዝተፈፀመ እኮ ፒፒ ድሕሪ ትግራይ(መቐለ)ምቁፅፃሩ ዶ ኸ ኣይኾነን?,0,0,0,0,1,0
Tigrinya,ኣብ ኣስመራ ሓንሳብ ኣብ ወርሒ ነብሶም ዝሕጸቡ ረሳሓስ ህግደፍ ጥፋእ ካብዚ simon mengstab መሃይም ደንቆሮ ኣፍሪቃ ፎእ ኢላትካ ማዓፈን ህግደፍ ሓብትካ ኣብ ኤርትራ ብዘይ ሕጊ ትወልድ ኣታ ተንቀሳቃሲ ሬሳ ብሕፍረት ነብስኻ ከተጥፍእ ይግ,0,1,0,0,0,0
Tigrinya,ተቓወምት ትግራይ ስቓይ ህዝቢ ትግራይ ኣብምንዋሕ ምስ ጸለእቲ እናተናበባ ይሰርሓ ከምዘለዋ እየ ዝግምት ። ምቕጻል ህዝቢ ከምህዝቢ ካብ ስልጣን ድልየቶም ንታሕቲ ምዃኑ ኣግሂደን ኣለዋ።,0,1,0,0,0,0
Tigrinya,ታሪክ እዮ ጀግና ሓውና ዝገርም,0,0,0,0,0,1
Tigrinya,ታሪክ እዮ በአብልጣን ጀግና ሓውና ዝገርም,0,0,0,0,0,1
Tigrinya,ታሪክ እዮ በተለያዩ በአብልጣን ጀግና ሓውና ዝገርም,0,0,0,0,0,1
Tigrinya,ታሪክ እዮ በተለያዩ በአብልጣን ታሪክ በአብልጣን ጀግና ሓውና ዝገርም,0,0,0,0,0,1
Tigrinya,ታሪክ እዮ በተለያዩ በአብልጣን ታሪክ በአብልጣን ታሪክ በአብልጣን ጀግና ሓውና ዝገርም,0,0,0,0,0,1
Tigrinya,CIA ንኢሳያስ ከኢትዮጵያ ባዕልኻ እትቆጻጸራ ኢትዮጵያ መስርት ኢሎሞ እዮም ንዝብል ኣበሃህላ ኣቶ ስብሓት መቸስ ኩሉ ከምዝዝረቦ ኣንተኾይኑ መዓስ ደኣ እዩ ኢሳያስ ንሓያል ኢትዮጵያ መስሪቱ ክመርሓን ንCIA ከረክ,0,0,0,0,0,1
Tigrinya,እንደ ምንቅስቃስ ጸልማት መጻኢ ማለትኩምዲኩም እንደምንቅስቃስ እንደምንቅስቃስ እንደምንቅስቃስ እንደምንቅስቃስ እንደምንቅስቃስ እንደምንቅስቃስ እንደምንቅስቃስ እንደምንቅስቃስ እንደምንቅስቃስ እንደምንቅስቃስ እንደምንቅስቃስ እንደምንቅስቃስ እንደምንቅስቃስ እንደምንቅስቃስ እንደምንቅስቃስ እንደምንቅስቃስ እንደምንቅስቃስ እንደምንቅስቃስ እንደምንቅስቃስ እንደምንቅ,0,1,0,0,0,0
Tigrinya,እንደ እምበር ህዝቦም ንላዕሊ ንነብሶም ካብኡ ሓሊፋ ኣብ ምዕራባዊዓለም ዝነብ እንደ እምበር ህዝቦም ንላዕሊ ንነብሶም ካብኡ ሓሊፋ ኣብ ምዕራባዊዓለም ዝነብ እንደ እምበር ህዝቦም ንላዕሊ ንነብሶም ካብኡ ሓሊፋ ኣብ ምዕራባዊዓለም ዝነብ እንደ እምበር ህዝቦም ንላ,0,1,0,0,0,0
Tigrinya,ኣምላክ ካብዝ ኲናት ዚ ሰላም በተግበረበት ነው,0,0,0,0,0,0
Tigrinya,ምንቃሉ ስእሊ ምንቃሉ ምንቃሉ ምንቃሉ ምንቃሉ ምንቃሉ ምንቃሉ ምንቃሉ ምንቃሉ ምንቃሉ ምንቃሉ ምንቃሉ ምንቃሉ ምንቃሉ ምንቃሉ ምንቃሉ ምንቃሉ ምንቃሉ ምንቃሉ ምንቃሉ ምንቃሉ ምንቃሉ ምንቃሉ ምንቃሉ ምንቃሉ ምንቃሉ ምንቃሉ ምንቃሉ ምንቃሉ ምንቃሉ ምንቃሉ ምንቃሉ ምንቃሉ ምንቃሉ ምንቃሉ,0,0,0,0,1,0
Tigrinya,ተብሳብ እና ተቃምም ተብሳብ እና ተቃምም ተብሳብ እና ተቃምም ተብሳብ እና ተቃምም ተብሳብ እና ተቃምም ተብሳብ እና ተቃምም ተብሳብ እና ተቃምም ተብሳብ እና ተቃምም ተብሳብ እና ተቃምም ተብሳብ እና ተቃምም ተብሳብ እና ተቃምም ተብሳብ እና ተቃምም ተብሳብ እና ተቃምም ተብ,1,0,0,1,0,0
Tigrinya,ኣብ ምስ ተጋሩ ናይ ታሪኽ ጽልኢ እምበር ሕውነት ኣይነበረናን ኣይክህልወናን ከኣ እዩ ፈቲኹም ጸሊእኹም ንሕና ኤርትራውያን ልዕሊ ኣምሓሩ ንዓኹም ኢና ንጸልእ,0,1,0,0,0,0
Tigrinya,ብርክት ዝበሉ ስደተኛታት ካብ ርዋንዳ ናብ ሰላልሰይቲ ሃገር ግዒዞም እንደ ምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደምስክ እንደም,0,0,0,0,0,0
Tigrinya,ቀንዲ ጸላኢ ህዝቢ ትግራይ ዝኾነ ኢሰያስን አራዊቱን ቅርኖም ክስላዕ ይግባእ ምኽንያቱ ቀጻሊ ብድሕሪት ኮይኑ ንህዝቢ ትግራይን ስራዊቱን ዝወግእ ዘሎ ኢስያስ ኢዩ,0,1,0,0,0,0
Tigrinya,ከምዚ ዓይነት ክትልጥፍ ኮነ ክትዘረብ ከባካ አይመስልን ስፍሕ ዝበለ ነገር ክትንትን ከለካ ኢና ንፈልጠካ ትቅየር አለካ ይመስለኒ ሪኢቶይ እዮ።,0,0,0,0,0,0
Tigrinya,እንተርደም ተቃውሞታለው ተቃውሞታለው ተቃውሞታለው ተቃውሞታለው ተቃውሞታለው ተቃ,0,1,0,0,0,0
Tigrinya,ሰራዊት ሚያንማር ንኣርባዕተ ነጠፍቲ ብሞት ቀፂዑ ነበር,0,0,0,0,0,0
Tigrinya,በቀነልና በረኸት ትሩፋ ክራባታ ተኸዲንካ ሰብ ኣይተደናግር,0,1,0,0,0,0
Tigrinya,ቅትለት ደቀንስትዮ ኤርትራ ደው ይበል በዚ ክቡር በዓል 8 መጋቢት ወይም በዚ በዓል 8 መጋቢት ይበል በዚ ክቡር በዓል 8 መጋቢት ወይም በዚ በዓል 8 መጋቢት ይበል በዚ ክቡር በዓል 8 መጋቢት ወይም በዚ በዓል 8 መጋቢት ይበል በዚ ክቡር በዓል 8 መጋቢት ወይም በዚ በዓል 8 መጋቢት ይበል በዚ ክቡር በዓል 8 መጋቢት ወይም በዚ በዓል 8 መጋቢት ይበል በዚ ክቡር በዓል 8 መጋቢት ወይም በዚ በዓል 8 መጋቢት ይበል በዚ ክቡር,0,0,0,0,1,0
Tigrinya,ሶማልያ፡ ቁጽሪ ግዳያት ቦምባ 120 በጺሑ መጥቃዕቲ ተቀምጠቀም,0,0,0,0,0,0
Tigrinya,ሶማልያ፡ ቁጽሪ ግዳያት ቦምባ 120 በጺሑ ተቀምጠቀም መጥቃዕቲ ተቀምጠቀም,0,0,0,0,0,0
Tigrinya,ንፋሺሽት ዝድግፍ እዩ እንደ እናት እዩ,0,1,0,0,0,0
Tigrinya,እንደ ቀሊል ጌራቶ እህምም ኣይተተንከፈትን ነው፡፡,0,0,0,0,1,1
Tigrinya,በኢትዮጵያ ውድብ መግቢ ዓለም ንስደተኛታት ሓገዝ መግቢ በቕርብ ጀሚሩ ኣብ እነስደተኛታት ሓገዝ መግቢ በቕርብ ጀሚሩ ኣብ ኢትዮጵያ ንስደተኛታት ሓገዝ መግቢ በቕርብ ጀሚሩ ኣብ እነስደተኛታት ሓገዝ መግቢ በቕርብ ጀሚሩ ኣብ ኢትዮጵያ ንስደተኛታት ሓገዝ መግቢ በቕርብ ጀሚሩ ኣብ እነስደተኛታት ሓገዝ መግቢ በቕርብ ጀሚሩ ኣብ ኢትዮይያ ንስደተኛታት ሓገዝ መግቢ በቕርብ ጀሚሩ ኣብ እነስደተ,0,0,0,0,0,0
Tigrinya,አሜን ብቓልካኪዳና ህዝብና ካብ መከራ ትሰውረልና።,0,0,0,0,0,0
Tigrinya,ኣብ ባማት ዘረባ ኣይኮነን ኣብ ድኽነት ዘንብር ድሑር ምስላ አዩ ማጊ።,1,0,0,0,0,0
Tigrinya,ሕጂስ ንበዓሎም መሪርዎም እቲ ሓቂ የውጽዎ ኣለው፡፡,0,0,0,0,0,1
Tigrinya,ተቃምታት ተቃምታት ተቃምታት ተቃምታት ተቃምታት ተቃምታት ተቃምታት ተቃምታት ተቃምታት ተቃምታት ተቃምታት ተቃምታት ተቃምታት ተቃምታት ተቃምታት ተቃምታት ተቃምታት ተቃምታት ተቃምታት ተቃምታት ተቃምታት ተቃምታት ተቃምታት ተቃምታት ተቃምታት ተቃምታት ተቃምታት ተቃምታት ተቃምታት ተቃም,0,1,0,0,0,0
Tigrinya,ኣየ ተጋሩ ለባም ለባም ምጽዋትሲ ሕጂ ውን ኣይገደፍክሞን ዝገርም ኢዩ ህዝቢ ተግራይ ንብረቱን ጥርቱን ተዘምቱስ ንስኩም ካኣ ህዝቢ ትግራይ ብጥምየት እንዳ ሞተ ኣብ መክዘን ዝጸነሐ እክሊ ኣህውጽእኩም ዓድልክሞም ዋይ,0,0,0,0,0,1
Tigrinya,ትምኒት እምበር ትምንኢትህዝቢ ትግራይ ሕዝና እወ ክንነብር ብደንቢ ጌርና ትግራይ ትዕወት ብ ደቃ TDF ትግራይ ተሰብርታለይ፡፡,0,0,0,1,0,0
Tigrinya,ኢትዮጵያ፡ በተለያዩ ሰብ ኣልቦ በተቃውሞ በተለያዩ ልዕሊ 30 ሰላማውያን ቀቲሉ,0,0,0,0,1,0
Tigrinya,ሱዳን፡ ከንቱ ደጊም ምንባረይ ህሞትዩ ዝበልኩሉ ዶ/ር ማርታ ስዩም,0,0,0,0,1,0
Tigrinya,ትግራይ ትዕወትት በተለያዩ ልዑል ተቃምምታልን ትግራይ ትዕወትት በተለያዩ ልዑል ተቃምምታልን,0,0,0,1,0,0
Tigrinya,ባሪያን ክትሕለቅ ጀሚርካ ስደተኛ ናብታ ጸልማት ዓድኻ ክትጥረዝ ኢኻ።,1,1,0,0,0,0
Tigrinya,ኣብ ዝሞተ ጉዳይ ምፍካር ዋጋ የብሉን  ኣኽሱም ተታሒዛ  እስኪ ናትኩም ዜና ሓሶት እንታይ ትረኽቡ ተሳዒርና በሉ,0,1,0,0,0,0
Tigrinya,ኣባል ተረኺቡ ኣብዚ ናይ ዓመፅ ሰልፊ ንምንታይ ተረኺቡ,1,0,0,0,0,0
Tigrinya,እንደ ጭንቀት ዘለዎ ግዜ እንደምንቀት እንደምንቀት እንደምንቀት እንደምንቀት እንደምንቀት እንደምንቀት እንደምንቀት እንደምንቀት እንደምንቀት እንደምንቀት እንደምንቀት እንደምንቀት እንደምንቀት እንደምንቀት እንደምንቀት እንደምንቀት እንደምንቀት እንደምንቀት እንደምንቀት እንደምንቀት እንደምንቀት እንደምንቀት እንደምንቀት እንደምንቀት እንደምንቀት እንደምንቀት እንደምንቀት እንደምንቀት እንደ,0,0,1,0,0,0
Tigrinya,ኤርትራያን ሰደተኛታት ትግራይ ብተጋሩ ባስመስከራት ተጋሩ,0,0,0,0,0,0
Tigrinya,ትግራይ ብተጋሩ ባስመስከራት ኤርትራያን ሰደተኛታት ተጋሩ,0,0,0,0,0,0
Tigrinya,ባስመስከራት ትግራይ ብተጋሩ ኤርትራያን ሰደተኛታት ተጋሩ,0,0,0,0,0,0
Tigrinya,ባስመስከራት ትግራይ ብተጋሩ ባስመስከራት ኤርትራያን ሰደተኛታት ተጋሩ,0,0,0,0,0,0
Tigrinya,አላህ ይራህምሽ ብርህመቱ ያረብ ጽንዓት ንመላእ ቤተሰብ መሓዙት እንኳድልንሽ ነው፡፡,0,0,0,0,1,0
Tigrinya,ኣታ ብላሽ ዶክቶር ነቲ ዘዕበየካ ህዝቢ ኤርትራ ካብ ነኸስኻ ብህሪ ናይ ኣየታትካ ሓሶት ካብ ሰነቕካ ፡ስቓይ ናይ ህዝብኻ ንሳኻን እቶም ሰዓብትኻ ኢኹም,0,1,0,0,0,0
