language,text,Anger,Disgust,Fear,Joy,Sadness,Surprise
Oromo,Qaaluu Galllo sanyi haceee ijaaa hamaaa siraaa haaa qabuuu Masha Alllah jabadhaa,0,0,0,1,0,0
Oromo,Qaaluu Galllo sanyi haceee ijaaa hamaaa siraaa haaa qabuuu Masha Alllah jabaadhaa,0,0,0,1,0,0
Oromo,"Oromoon wal gaafannee, siyaasa tarkaanfachiisuu qaba. Hubadhutti Oromoon ajandaa siyaasaa kamuu hin qabu. Nafxanyaatiin sirna jalaa qaba.",1,0,0,0,0,0
Oromo,"Oromoon wal gaafannee, siyaasa tarkaanfachiisuu qaba. Oolchuutu sirriidha hubadhutti Oromoon ajandaa siyaasaa kamuu hin qabu. Nafxanyaatiin sirna jalaa qaba.",1,0,0,0,0,0
Oromo,Dursa Mootummaa Waaqayyo biraa barbaadi qajeelummaan isaa fi wanti kun hundi siif ni kennama.Kanaaf hin sodaatinaa yaa hoolota xinnoo Mootummicha isiniif kennuun isaa Abbaan keessan gaarii waan ta'eef.,0,0,0,0,0,0
Oromo,Magalaa Hasaasaa keessatti woraanni shororkeessaa Abiy Ahmed sanyii duguuggaa ummata irratti geggeessaa jira. Hanga ammaa namni shan ajjeefameetiin jira.,0,0,0,0,1,0
Oromo,shamarri dheertuun rifeensa mataa hin qabne hanqaassee seexanaa fakkaatti,0,1,0,0,0,0
Oromo,gaaffii pheenxee harreetu caala caqasa waliin deebisaa kitaaba qulqulluu,0,1,0,0,0,0
Oromo,Akka kooviid addunyaa waliin ga'a jedhamee kan sodaatamu 'Weerarri X' maali?,0,0,0,0,0,0
Oromo,Jechi Ayyaana jechu hiika baay'ee qabaachuu danda'a. 1 eebba 2 kabaja sagantaa/yeroo addaa 3 carraa-qabeessa,0,0,0,0,0,0
Oromo,aja hamaa hafi ilma sabaaf dhaabbatu,0,0,0,1,0,0
Oromo,Awwaallaa Dargaggoo Gammachiis Malaakuu diigsiisaanii reeffa isaa akka baafamu maatii isaa dirqisiisuun isaa Moottummaan kun tuffii Ummata Oromootif Aadaa isaatif qabu muldhisa. Diina jalatti jilbiifatanii bulu irra lolatani dhabamu yookin mooyachu woyya.,1,0,0,0,0,0
Oromo,Maalummaa keenya @<username> gaarii jabaadha gootoota keenya ilmaan abbaa gadaa hojii boonsaa hojjachaa jirtan galatoomaa.,0,0,0,1,0,0
Oromo,Balaaan kuuunhudii dhabadhuuunahubadha balaaadulaaa samuuunamaratiii banameeejachuuun hubatuuuqabnaaa mataaan weeeyraramuuusatiii miiiliii jalaaabadeee lafaraaagangalataaa jiraaa mataaasamiiigaleee miiiliiidachiiigaleee miiisooomniii qiiileeesakoreee humniiitiii namaaalashaaaweee maaaltuuufalaaa,1,0,0,0,0,0
Oromo,Kan barate Eebbisu fi isa GammachisuunSammuu dhaloota Lafa dhufaa jiruu keessati Abdii Guddaa Horuudha URL,0,0,0,1,0,0
Oromo,Maalummaa taaauuun furtuuudhaa kee jiraachuu dhaanu oromoprotesttiin barbaaachisuun nifalmannna kee jiraachuu dhaanu,1,0,0,0,0,0
Oromo,WWW   LEEECAAA KEEENYAAA   NUUUF JIRAAADHU   baaayeee baaareeeda sirbiii keee,0,0,0,1,0,0
Oromo,Qaaaliii nama namni akkka kee sirbaa beeekuuu haa sirbuu,0,0,0,1,0,0
Oromo,amma Opdon maa raatu taatee yoo jeene akkakayyuu kenya ttu raatuu tti koolfee ta'aa kanaafuu Opdon jaanjoo taate. Opdon dhabachisoo salphaachuu mana ummata ofi bukee dhaabachun diina rukkkuchuu tuu irraa jiraa malee hafaa Waayyaanee taate,1,0,0,0,0,0
Oromo,Haleellaa rokkeetii konkolaataa deeggarsa fe'erratti raawwateen namoonni hedduun ajjeeffaman,0,0,0,0,1,0
Oromo,Afrika Kibbaatti balaa ibiddaa gamoo baqattootni keessa jiraatan mudateen namootni 73 ol du'an,0,0,0,0,1,0
Oromo,Sorsa Hori hiyyeessa guddiftee gaafa guddatee nama baaleessa malee nama hiyyeessa hin guddissan yoo horii hiyyeessa guddiftee gaafa guddatee qalteetti foon eessa nyaata yookani gatti gaarii tti gurguurrtee birriii baay'ee argataa yoo Nama hiyyeessa guddiftee gaafa guddatee nama baaleessa,1,0,0,0,0,0
Oromo,Ilaaalchi isaaan ABO WBOf qaban kan ABOf qabaniiin tokkko tahuuun sirrriii miti Qaaama ammma isaaanin mormu miti MMM kan Asmaraaa irrraaa galchan Kan isaaan Asmara fidan gariiin aaangooo gariiin gulllallleee jira,1,0,0,0,0,0
Oromo,eeenyu siiin jedhugalooo kooomaqaaa si madaaaluuun dhabe hamaaan si hin argiiin,0,0,0,1,0,0
Oromo,"Doolaarri 436,000 lafaa argee abbaaf deebise jaalalaa fi jibba natti fide",0,0,0,0,0,0
Oromo,Wolfakkeenna dictator lamaanii Fi biyyoota lamaanii yoo xinxallu na ajaa'ibaa@<username> VS #Bashir_Alasad #Ethiopia VS #Syria URL,0,0,0,0,0,1
Oromo,nooruu jenneerra ustaaz kabajamaa baga nagaan dhuftan jaallanna,0,0,0,1,0,0
Oromo,Akkkam namattti toltu,0,0,0,1,0,0
Oromo,Maalummaa uummata keennaan naannoo Shawaafi Booranaatti mootummaa nafxanyaan dhumaa jiruuf sagalee haa taanu. Yoo dandahames beektotaan mariyadhaa haa hidhachiifnu. Iyyaa qaama dandahamuttil,0,0,1,0,0,0
Oromo,M a l k a a l a f a m i l k i i!Malkaan lafa milkiitiBakka duudhaa fi safuuHunduu mimmiidhageeIddoo seenaa hin hafuKallattii hundumaanBurqinee akka maddaaKolfinee garaadhaanQilee buufna gaddaIrreecha irreeffannaSafuudha deeffanna!,0,0,0,1,0,0
Oromo,Olaa lata jaaarsi kooo tokkkooo gabbbara na gargaaariii jedheee tureee kkk hin gabbbaruuu ani,0,0,0,1,0,0
Oromo,Godina Wallaggaa Lixaa Aanaa Hoomaa Ganda Hoomaa Goorgisi bakka addaa gabaa facaasee jedhamuu waraanni mootummaa Qeerroo Eebbisaa Tarreessaa fudhanii deemuun bakka Suphaa jedhamutti ajjeesuun reeffa illee maatii dhowwatan,0,0,0,0,1,0
Oromo,Malllo kolfan dhumne kana jira,0,0,0,1,0,0
Oromo,Malllo kolfan dhumne kana jiru,0,0,0,1,0,0
Oromo,"Wallagga Bahaa, Kiiramuutti namoonni nagaa hedduun ajjeefamanii kaan qe'eerraa buqqa'uun rakkoo hamaa keessa jiru -Jiraattota",0,0,0,0,1,0
Oromo,Ibiddi kun samii bu'ee mana kana gubutti jira jedhu jiraattoonni naannichaa.ajaa'iba dalagaa rabbii rabbiin nu haa tiiksu balaa isaa irraa.,0,0,0,0,0,1
Oromo,Galaaanaaa gaaarooomsaaa Albama isaaa kan baheeen hanga ammmaaa albamni isa caaaluuu hin dhufne ammma ammmooo hojiii vidiyooo bareeedaaa addda tahe qabateee dhufeee waaaw  Qindeeesssaaa muuuziqaaa Daaawit Taaadddasaaa irrraaa egaleee Namni vidiyooo kana waraaabeees editiii hojjjateees baaayyyeee baaareeeda daaayrektarrri sila,0,0,0,1,0,0
Oromo,Walaaalooon diraaama fidaan hojii hamaa,0,0,0,0,0,0
Oromo,Hubachiisa Oromoo taatee Manjaaritti ta'e jedhamee hafarfamu dhugaa seetanii jara wajjin hafarsaa jirtan hubadhaa! WBO n Manjaar hin dhaqne dhaqees hin duune. Dubbichi soba! Wanni isaan feestaalatti hidhanii agarsiisan reeffa Faannoo Karrayyuutti dhumteeti!,1,0,0,0,0,0
Oromo,Ramadaanaa kana keessatti lammiiwwan keenya shira diinaatiin buqqa'anii bakkeewwan gara garaa jiraniif waan dandeenyuun haa dirmannuuf.,0,0,0,0,1,0
Oromo,Olman keeesssan dachadhaa,0,0,0,1,0,0
Oromo,Amaariffa wallaaluu natti hin fakkatu kan namoota gaddisiise. 1. Raafamuu isaa (Lack of confidence). Miira sodaa tu irraa mul'ata.2. Maaliifuu dhaqe? HDn marfamee hoogganoonni hidhaa utuu jiranii.3. Daba ABO irra ga'aa jiruu akkaataan itti gaafate kadhaa fakkaata. Submissive.,0,0,0,0,0,0
Oromo,Amaariffa wallaaluu natti hin fakkatu kan namoota gaddisiise. 1. Raafamuu isaa (Lack of confidence). Miira sodaa tu irraa mul'ata.2. Maaliifuu dhaqe? HDn marfamee hoogganoonni hidhaa utuu jiranii.3. Daba ABO irra ga'aa jiruu akkaataan itti gaafate kadhaa fakkaata. Submissive.,0,0,0,0,0,0
Oromo,Amaariffa wallaaluu natti hin fakkatu kan namoota gaddisiise. 1. Raafamuu isaa (Lack of confidence). Miira sodaa tu irraa mul'ata.2. Maaliifuu dhaqe? HDn marfamee hoogganoonni hidhaa utuu jiranii.3. Daba ABO irra ga'aa jiruu akkaataan itti gaafate kadhaa fakkaata. Submissive.,0,0,0,0,0,0
Oromo,Amaariffa wallaaluu natti hin fakkatu kan namoota gaddisiise. 1. Raafamuu isaa (Lack of confidence). Miira sodaa tu irraa mul'ata.2. Maaliifuu dhaqe? HDn marfamee hoogganoonni hidhaa utuu jiranii.3. Daba ABO irra ga'aa jiruu akkaataan itti gaafate kadhaa fakkaata. Submissive.,0,0,0,0,0,0
Oromo,Ofumaa waaan gaaarii hojjjatan taruuu irraa   warraa lafaa dhufuuu jajabeeesssan   ollee baaasuuun waaan barbachisudha,1,0,0,0,0,0
Oromo,dhugaa jette caaliyyee jiraadhu leenca,0,0,0,1,0,0
Oromo,'@<username> Lakki Abduu Oromoon yoomi diina isaa fi fira isaa adda baafatee beeka?' 'Kan nu nyaatu nu keessa jiraa' Jecha Haacaaluu Gataniim.,1,0,1,0,0,0
Oromo,'@<username> Lakki Abduu Oromoon yoomi diina isaa fi fira isaa adda baafatee beeka?' 'Kan nu nyaatu nu keessa jiraa' Jecha Haacaaluu Gataniim.,1,0,1,0,0,0
Oromo,'@<username> Lakki Abduu Oromoon yoomi diina isaa fi fira isaa adda baafatee beeka?' 'Kan nu nyaatu nu keessa jiraa' Jecha Haacaaluu Gataniim.,1,0,1,0,0,0
Oromo,'@<username> Lakki Abduu Oromoon yoomi diina isaa fi fira isaa adda baafatee beeka?' 'Kan nu nyaatu nu keessa jiraa' Jecha Haacaaluu Gataniim.,1,0,1,0,0,0
Oromo,'@<username> Lakki Abduu Oromoon yoomi diina isaa fi fira isaa adda baafatee beeka?' 'Kan nu nyaatu nu keessa jiraa' Jecha Haacaaluu Gataniim.,1,0,1,0,0,0
Oromo,Hiriyaa gantuuun nama guba Akkkas akkkas oromticha kooo jabaaadhu Jajabe,0,0,0,1,0,0
Oromo,Haadha ijoollee lamaa dorgommii waldhaansoon ijibbaachiste,0,0,0,0,0,0
Oromo,Jechoota Maanguddicha Ajaa'ibaa kana keessaa qabadhe Miinoo san hiinu maleeHoo'ee finiinu maleeKaan irratti laalee jiilu maleeIlma namaa Afaan kudhaniiAkkamitti Wajjiin bulanii?,0,0,0,0,0,0
Oromo,Irra Deebii Kuutaa Xumuraa: Ummata keessaa bahan deebi’anii dandeettii/Ogummaa fii qabeenyaan bira dhaabbachuun maal akka ta’e Dr. Ibrahim Elemo MD MPH FACP irraa waan Baay’ee baranne Itti dhihaadhaa URL via @<username>,0,0,0,0,0,0
Oromo,WBO saba Oromoo mirkaneessuuf mootummaa shororkeessaa Itoophiyaa waliin falmata malee sabaaf-sab-lammoota waliin diina miti. Sabaaf-sab-lammoota mirga ofii kabajchisuuf falmatan’illee ni deeggara. WBO jabeessaa. #OromoVoice #InvestigateAbiy,0,0,0,1,0,0
Oromo,Oromoofi Oromiyaan dukkanaa keessaa jiran! sabni koo dukkana keessaa jira du'aa hidhamaa saamamaa biyya abbaa isa irraa arihamaa fi nagahaan biyya abbaa isa irraa jiraachuuf mirgi isa irraa mulqamee jira! mirga nurraa mulqamee qabsoo keenyan deebifanna! Twitter koo follow godha! URL,0,0,0,0,0,0
Oromo,Omn jabbbadhaaa isin illleee ummmataaa oromo kanaaa wajin rakkkatani silaaa ummmani keeenyaaas callliseeedhuma dhumuuu filateee utuuu nafxanyaaa hammmaaa fuuunyaaaniti hidhateee jirtuuu argani yerooo motuman maqaaa wboti irrrati waran labsuuu calisani tauuu,1,0,0,0,0,0
Oromo,Dursee unmani Oromo Abiyi Ahmed presidenti Oromiyaa tahee if muude san booda maqaa Oromotiin muumicha ministera kiyyo ethiopia ammas if muude. Shimalis itti aanaa abiyiti. Oromiyaan maqaa fillee Oromon bulaa hin jirtu akka saboota biraati. Oromiya Amhara tu bulchaa jira. Hubadha URL,0,1,0,0,0,0
Oromo,Ashamaaa ummmataaa jalalaaa Video ajjjaibaaa kanaaa dawwwadha achuuunmaaan maaatiii keeenyaaa taaaa htttpsyoutubeM5eYwDvY6fw Galatooomaaa,0,0,0,1,0,0
Oromo,Uumaaaniii keeenyaaa Wamiiichaaa Waranaaa biiiliiisuuumaaa kabajaniii diiinaaa Ofiiiraaa deeebiiisuuu Qabbbaa,1,0,0,0,0,0
Oromo,Wayyaanees akkanaan shororkeessaa jedhame bara pp irra deebiin shororkeessaa jedhame @<username> URL,1,0,0,0,1,0
Oromo,Oromoo ilmaan bofaa ilmaan Oromoo irratti gubde. Ishoo baga! Oromoo ilmaan bofaa ilmaan Oromoo qalte. Kunis ishoo baga! Oromoon Magaalaa keessa ciisee boo'ee boossisu malee kan lolee lolchiisaa jiru muraasa qofa qabdi. Boo'ichaaf taanaan dunkaana bitadhu.,1,1,0,0,0,0
Oromo,Zeeina maafti naf taaii sanyi kooo kabajani si gafadhaa,0,0,0,1,0,0
Oromo,Waraana bilisummaa Oromoo jechuun Qoraan Bilisummaa OromootiKan Isa jaalatuu Fi Kan Isa jibuufiis qixuma Wareegama Qorraa Fi ho'a Roobaa Fi qilleensa Beelaa Fi dheebuu Yaaddoo Fi dhiphina Summii Bofaatiin iddamaa Diinaa Fi firaaniis gidirfamaa WBOn haa waaru URL,1,0,0,0,1,0
Oromo,Galatoomi Jaal Jireenyaa Rabbummaa. Kelloon sagalee Bilisummaa Oromoo ta’uu keenya durii caala jaabanne hojenna. URL irraa. URL,0,0,0,1,0,0
Oromo,keenya xaaafi dhangala e meee salaleeef walllaga akkkam ooole bule,0,0,0,0,0,0
Oromo,Waaan gaaariii jirta kana caaala akkka jabaaattte hojjjatuuu sirrraaa eeegna,0,0,0,1,0,0
Oromo,Humni waraana nafxanyaa erga dhaabbii isaa cimsatee booda karaa foddaa TV fi media garaagaraan MEESHAA WARAANAA hidhachuun filannoo amaaraa isa dhumaa akka ta'e karaa dammaqaa mokonnon beeksisa.,0,1,0,0,0,0
Oromo,Koronaavaayiras: Saayintistiiin 'Vaayirasiirratti osoo qabsaa'uu' maaginatiin funyaan isaa galte,0,0,0,0,0,0
Oromo,Ebla 15 2021 Baga Geessanii Guyyaa Gotoota Oromoo#GGO#ABO #WBO #OLF#Oromia#OromoProtests #Free_jawar_Mohamed#Free_Hamza_boorana#Free_bekele_garba,0,0,0,1,0,0
Oromo,hatattamaan akka gadi dhaabbatu hojiin hojjatamu bilchinaa fi saffisaan deemuu qaba.3. Leeccalloon walitti qabamuu qaba (resources and logistics mobilization). Sirritti humna cimsachuuf qabeenyi haalaan barbaachisaa dha.4. Amma Oromoon foollee isa salphina keessaa baaftu jaaruu,1,0,0,0,0,0
Oromo,hatattamaan akka gadi dhaabbatu hojiin hojjatamu bilchinaa fi saffisaan deemuu qaba.3. Leeccalloon walitti qabamuu qaba (resources and logistics mobilization). Sirritti humna cimsachuuf qabeenyi haalaan barbaachisaa dha.4. Amma Oromoon foollee isa salphina keessaa baaftu jaaruu,1,0,0,0,0,0
Oromo,hatattamaan akka gadi dhaabbatu hojiin hojjatamu bilchinaa fi saffisaan deemuu qaba.3. Leeccalloon walitti qabamuu qaba (resources and logistics mobilization). Sirritti humna cimsachuuf qabeenyi haalaan barbaachisaa dha.4. Amma Oromoon foollee isa salphina keessaa baaftu jaaruu,1,0,0,0,0,0
Oromo,hatattamaan akka gadi dhaabbatu hojiin hojjatamu bilchinaa fi saffisaan deemuu qaba.3. Leeccalloon walitti qabamuu qaba (resources and logistics mobilization). Sirritti humna cimsachuuf qabeenyi haalaan barbaachisaa dha.4. Amma Oromoon foollee isa salphina keessaa baaftu jaaruu,1,0,0,0,0,0
Oromo,hatattamaan akka gadi dhaabbatu hojiin hojjatamu bilchinaa fi saffisaan deemuu qaba.3. Leeccalloon walitti qabamuu qaba (resources and logistics mobilization). Sirritti humna cimsachuuf qabeenyi haalaan barbaachisaa dha.4. Amma Oromoon foollee isa salphina keessaa baaftu jaaruu,1,0,0,0,0,0
Oromo,Madda rakkoo ta'uurra warra rakkkoo furuu danda'an osoo taanee gaariidha. Yeroo amma kanatti waraanni Facebook cimee jira. Osoon mootummaa kana ta'e biyya kana keessaa Facebook bittim godheen ajjeesa.,1,0,0,0,0,0
Oromo,"Wayyuu hayyuuu, koo Baga Milkooofteee wel come",0,0,0,1,0,0
Oromo,Lolanis mana ta'aanis duuti kan irra hin oolle oromo qofa. Kanaafuu falmadhu du'a qabsaa'ota du'i.,1,0,0,0,0,0
Oromo,Kaabinee Abiy Ahimad keessatti filatamuun Ministira Daa’imman Dubartootaa fi Dargaggoota Itoophiyaa taatee hojjetaa kan turteefi Baatii Fulbaanaa darbe murtoo isheetiin aangoo gadi lakkisuu kan ibsite Filson Abdii waraana kaaba Itoophiyaan walqabatee URL URL,0,0,0,0,0,0
Oromo,Waallaggaan xiyyaaran dhumaa jiran sagalee tahaafii saba koo URL,0,0,0,0,1,0
Oromo,"Oromo ummati dhabee oromoo akka bineensaatti hadheefamu, maqaa oromoo battee ragaa tokko malee soba isaanii afuuftaa. I just feel bad for the time the oromo wasted to advocate for having this media.maal abaarsii hama kana gahuu.",1,0,0,0,0,0
Oromo,"Maashaa Allah, Sirraa bareda hedduu URL keessa @<username> jechuudha",0,0,0,1,0,0
Oromo,Jaalatamaa oromoo hamtuun hin argin gaariin hin darbin mirgaan gali gadaan quufaf gabbina,0,0,0,1,0,0
Oromo,"Rabbi si haa gargaaru, @<username> Mucaanna hojii ajaa'ibaa hojjataa jirta.",0,0,0,0,0,1
Oromo,"Mucaanna hojii ajaa'ibaa hojjataa jirta Rabbi si haa gargaaru, @<username>.",0,0,0,0,0,1
Oromo,"Mucaanna hojii ajaa'ibaa hojjataa jirta, @<username> Rabbi si haa gargaaru.",0,0,0,0,0,1
Oromo,Qanafni kabajaafi gaachana dubartiiti,0,0,0,0,0,0
Oromo,Dhugaa Waqaati ilmoo qaba. Oromoon qaba. Biyya nama deemee hin weerarre. Biyya abbaa isaa irratti qaba isaaf falmachaa jira. Hidhaadhu wal hidhachiisi. WBO kee jabeesi! Saba guddaa taatee hamma yoomitti akka lammii 2ffatti ilaalamta? #InvestigateAbiy,1,0,0,0,0,0
Oromo,Dhugaa Waqaati ilmoo qaba. Oromoon qaba. Biyya nama deemee hin weerarre. Biyya abbaa isaa irratti qaba isaaf falmachaa jira. Hidhaadhu wal hidhachiisi. WBO kee jabeesi! Saba guddaa taatee hamma yoomitti akka lammii 2ffatti ilaalamta? #InvestigateAbiy,1,0,0,0,0,0
Oromo,Dhugaa Waqaati ilmoo qaba. Oromoon qaba. Biyya nama deemee hin weerarre. Biyya abbaa isaa irratti qaba isaaf falmachaa jira. Hidhaadhu wal hidhachiisi. WBO kee jabeesi! Saba guddaa taatee hamma yoomitti akka lammii 2ffatti ilaalamta? #InvestigateAbiy,1,0,0,0,0,0
Oromo,Dhugaa Waqaati ilmoo qaba. Oromoon qaba. Biyya nama deemee hin weerarre. Biyya abbaa isaa irratti qaba isaaf falmachaa jira. Hidhaadhu wal hidhachiisi. WBO kee jabeesi! Saba guddaa taatee hamma yoomitti akka lammii 2ffatti ilaalamta? #InvestigateAbiy,1,0,0,0,0,0
Oromo,Dhugaa Waqaati ilmoo qaba. Oromoon qaba. Biyya nama deemee hin weerarre. Biyya abbaa isaa irratti qaba isaaf falmachaa jira. Hidhaadhu wal hidhachiisi. WBO kee jabeesi! Saba guddaa taatee hamma yoomitti akka lammii 2ffatti ilaalamta? #InvestigateAbiy,1,0,0,0,0,0
Oromo,nafxanyaan diina oromooti akkamin fira taatee waliin dhaabbatu araaramni hin jiru gantuun gantuudha,0,1,0,0,0,0
Oromo,@<username> Najjootii dhufee kan sikadhatu yoo argattee ni hamaarta baqqaa jabaadhu. Ykn @<username> tti aantee ishee xinnoo yoo ni taata tahemmoo anuu sinfuudha.,0,0,0,0,0,0
Oromo,Oromoo maqaa balleessuuf jecha dhagaa isaan kaasanii hin buufne hin jiru. Uummata abaaramaa kana!,0,1,0,0,0,0
Oromo,mee hiriira deeggarsaa gammachuu magaalaa mattuutti harra gaggeeffame danquuf nafxanyaan magaalaa mattuu keessaa hedduu dhama'aa turte,0,1,0,0,0,0
Oromo,Maalgaarri @<username> fiin abboo homa argitee tweet hin godhiin fashioni waraanaan nama sodaachisa qaata hafee biyyi si caala waa e waraana beeku waan akkana tweet hin godhu kunuu gowwumma keeti,0,1,0,0,0,0
Oromo,Salaaleetti WBO'n Waraana Mootummaa Hidhamaa Hidhaatii baasee ajjeesu irratti tarkaanfii fudhachuun himame.URL URL,0,0,0,0,0,0
Oromo,qabuufii durbi durbummaa dhiirraa hin qabne gowwaadha dubbiin siiriiin,0,1,0,0,0,0
Oromo,niitiii pp wanta gaarii egdanii,0,1,0,0,0,0
Oromo,Magaalaa Oromoo afur 1 Nimoonaa Ijjiguu 2 Abubakar Nuuree 3 Amanu'eel Habtaamuu 4 Sanyii iddoo isaan jiranii qabanii erga ajjeesanii booda reeffa isaanii laga harreetti gatan! Dacheen dhiiga bartee kichuu meeqa dhabne. URL,0,0,0,0,1,0
Oromo,sababniii isaaan mana namaaa akkka gubaaan gooodheee enyuuu shannneee miiitiii dheeengadaaa namoootaaa gara jalduuura kaaniii gara finfinnneee immmalaaa turaaan kokolataaa tokkkooo guuutuuu fiiixaaaniii tureee ummmataaa oromo  wbon jeeetan kun waaaqayyyooo yaaa faraduuu lubbbuuu yaaakkka tokkkooo maleee dabarteee,1,0,0,0,1,0
Oromo,Oromon haa bilisommu diini daara haa taatu. qawwee irraa gindibaaratoo(eeboo) jaalata kanaafuu diina akka Nafixaanyaa kana eeboon dhibuu jedha. akka diini eeboo tti dirrmuu. Oromon haa bilisommu diini daara haa taatu,0,1,0,0,0,0
Oromo,Oromon haa bilisommu diini daara haa taatu. qawwee irraa gindibaaratoo(eeboo) jaalata kanaafuu diina akka Nafixaanyaa kana eeboon dhibuu jedha. akka diini eeboo tti dirrmuu. Oromon haa bilisommu diini daara haa taatu,0,1,0,0,0,0
Oromo,Oromon haa bilisommu diini daara haa taatu. qawwee irraa gindibaaratoo(eeboo) jaalata kanaafuu diina akka Nafixaanyaa kana eeboon dhibuu jedha. akka diini eeboo tti dirrmuu. Oromon haa bilisommu diini daara haa taatu,0,1,0,0,0,0
Oromo,Oromon haa bilisommu diini daara haa taatu. qawwee irraa gindibaaratoo(eeboo) jaalata kanaafuu diina akka Nafixaanyaa kana eeboon dhibuu jedha. akka diini eeboo tti dirrmuu. Oromon haa bilisommu diini daara haa taatu,0,1,0,0,0,0
Oromo,Oromon haa bilisommu diini daara haa taatu. qawwee irraa gindibaaratoo(eeboo) jaalata kanaafuu diina akka Nafixaanyaa kana eeboon dhibuu jedha. akka diini eeboo tti dirrmuu. Oromon haa bilisommu diini daara haa taatu,0,1,0,0,0,0
Oromo,Injifannoo 16/1/2022 Magaalaa Siree fi Naqamtee gidduutti leenchichi diina saba oromoo kan taatee waraana bilxiginnaa akka baalaa harcaasaa jira. IUOf #Oromia @<username> #OromoLiberationArmy,0,0,0,1,0,0
Oromo,Kabajaaf barcuma Abbaatuu of jalatti tifkata Foloqsanii Badduu basaan malee jarri Obsi sodaa itti fakkaate.Geggeessitoonni keenya jaarsolii waliin mari'atanii jiru Waan gaarii fi kan yeroo hunda iyyinuuf Action politics jalqabuuf jedha.,1,0,0,0,0,0
Oromo,Ummanni musliimaa kan adunyaa Kana hunda irraa jirtaanBaga ayaana sooma hiikaa nagaan geessaanAyaana gaarii kan milkii kan gammachuuIsiniif haa ta'u Eid Mubarak al muslim URL,0,0,0,1,0,0
Oromo,Akkkasittti itti himi aboo isheen gantuuun immo sirraa haaabaraatttu wish u your future bright,0,0,0,1,0,0
Oromo,Mootummoonni Biyya alaa akkuma tigray keessaa waraana baasa jedhanii iyyaan Seenaa Nageenya tasgabbeessa jedhanii wawwaachuun isaani Hin oolu.,0,0,1,0,0,0
Oromo,Warra araboootaaatu kana gochaa jira kaffaltiin kitabni kun maxxanfamu kan godhu isaanii kaaayyoon isaaniii immmooo amantii isaaniii ittiin nama dhaalchisuudha. Warrri amantii kirirstaanaa hordofan ammaa dhimma kana keessaa jiran qarshiin itti fudhatan Kanaaaf ragaaan manatti kan qubee,1,0,0,0,0,0
Oromo,Oromon haa bilisommu Qabsoon itti fufa Waayyaaneen hin kufa. kunoo Waayyaaneen qoree gamoojii nutti taatee ofi irraa buqisuun rakkoo dha. miidhan keessa gayyoo namaa keessa Opdo haa badu,1,0,0,0,0,0
Oromo,biyyyeeefi biyyyaaafis yaaa goootasabaaa dhugaaa barbaaada freeeshamsadddin freeeBaqqqalaaa garbaaa freeegammmachuuu to kkkummmaaa freeealllpoliticalprisoners freeejoharmuhamad justicefor acaluuu freeeBaqqqalaaa garbaaa freeegammmachuuu to kkkummmaaa freeealllpoliticalprisoners,0,0,0,0,1,0
Oromo,Galatooomi Galatooomiii Galoookooo ilma nama rabbbiiin hamaaa sittti fidiiin dhufee siii hin dandaiiin Kumaaa jiraaadhu,0,0,0,1,0,0
Oromo,Kan madaaa ummmata madaaaeee yooomiyyyuuu kabaja isaaaf malu argatakun immmooo sittti xiqqqaaata,0,0,0,1,0,0
Oromo,Gosootni nyaataa shan yeroo hedduu nyaachuu qabne isaan kami?,0,0,0,0,0,0
Oromo,Olola amma deemaa jiru kan duuba taa’ee oofu Ambaasaaddar Fitsum kana. Warra ABIN hiriira dheengadda baate isa galateeffateef dhiifama gaafadhu jedhee uummati gaafannaan as deebi’ee Dr. Birhanemeskel Abebe.,1,0,0,0,0,0
Oromo,Bagaa Rabbbisaa fayyisee leencaa sabaa,0,0,0,1,0,0
Oromo,maal jechuu dha yaa Oromoo kunii ajaa'iba nafxanyaan qabduu argaa mee manii amantii kunii Imbaasii siyaasaa shira fi burjaajii tahuu asumaan hubadhaa gara Mana Lubummaa Oromiyaatti fulaa achii deebii'uu qabduu kanaaf MLO jabeefachu qabduu URL,0,1,0,0,0,0
Oromo,Nutti waaan tokkko dhaagganu yoo tasasa isiiin hordofne maalee,0,0,0,0,0,0
Oromo,Phaaphaasonni Teessoo Abuna Pheexiroos hundeeffannaa jeequmsa kakaasuun himataman,0,0,0,0,0,0
Oromo,Minilik Oromiyaa keessa Xoopiyaatti jijjiiree Oromoon dhiigaa fannifamaa qalamaa hidhamaa ari’atamaa salpachaa fi beela’aa jira! Oromiyaa diina harkaa baafnu malee rakkoon Oromoo ittuma fufa! Kanaaf WBO jabeessuun #dirqama. URL #OromoIsStarving,1,0,0,0,0,0
Oromo,Liixa walllagggaa jaaarsummmaa biyyya alaati ergamee jireenya,0,0,0,0,0,0
Oromo,Waraana Kaaba Itoophiyaa: Haleellaa qilleensarraa Allaamaaxaatti gaggeeffameen namoonni ajjeefamuun gabaafameSuuraalee namoota haleellaa kanaan ajjeefamaniiti jechuun reeffa namoota daandiirratti ajjeefamanii hedduu TV naannichaa agarsiiseera.URL URL,0,0,0,0,0,0
Oromo,Xoophiyaan Oromoof taatee hin beektu. Oromoo dhiiga fi lafee nyaachaa as geesse. Lubbuu Oromoo ijoollee meeqa nyaatte jirti. Hanga Oromoo har'attis nyaachaa jirti. Bor kan biraa akka hin nyaanneef ofirra diiguu qabna!!,0,1,1,0,0,0
